TIME,AMPLITUDE
3432,0.183793867
3434,0.50940777
3436,0.773436031
3438,0.943910469
3440,0.99990863
3442,0.934536814
3444,0.755578319
3446,0.484617678
3448,0.154597143
3450,-0.1945261
3452,-0.519929381
3454,-0.782113205
3456,-0.948803895
3458,-0.999544007
3460,-0.927971127
3462,-0.742622829
3464,-0.466146145
3466,-0.132395346
3468,0.217791423
3470,0.54138116
3472,0.798499578
3474,0.957329103
3476,0.998211003
3478,0.915949583
3480,0.720534566
3482,0.435943366
3484,0.097253814
3486,-0.253567522
3488,-0.573140048
3490,-0.82170401
3492,-0.96837874
3494,-0.994772188
3496,-0.897409196
3498,-0.688289665
3500,-0.393286973
3502,-0.049163432
3504,0.301274684
3506,0.61424855
3508,0.850549481
3510,0.980447147
3512,0.987574094
3514,0.870889187
3516,0.644857996
3518,0.337702153
3520,-0.012079805
3522,-0.360431674
3524,-0.663564159
3526,-0.883138562
3528,-0.991411458
3530,-0.974533237
3532,-0.834440433
3534,-0.588746625
3536,-0.268375575
3538,0.08608387
3540,0.429807154
3542,0.719137011
3544,0.917214623
3546,0.99868974
3548,0.953074124
3550,0.786040523
3552,0.5187004
3554,0.185018851
3556,-0.172473084
3558,-0.508004563
3560,-0.778696224
3562,-0.949738484
3564,-0.999134461
3566,-0.920355775
3568,-0.723320907
3570,-0.433266642
3572,-0.087325535
3574,0.26994528
3576,0.592614669
3578,0.839008074
3580,0.977191309
3582,0.989148357
3584,0.873188449
3586,0.644198266
3588,0.331649046
3590,-0.024062001
3592,-0.376829805
3594,-0.68074147
3596,-0.896306624
3598,-0.995324657
3600,-0.964791807
3602,-0.808486946
3604,-0.546610167
3606,-0.213297659
3608,0.148058047
3610,0.490142918
3612,0.768244791
3614,0.945825434
3616,0.999440268
3618,0.921885937
3620,0.723254701
3622,0.429374272
3624,0.078917863
3626,-0.282108859
3628,-0.606045004
3630,-0.850246823
3632,-0.982198754
3634,-0.984429939
3636,-0.856444433
3638,-0.61500482
3640,-0.292027359
3642,0.06993075
3644,0.422608607
3646,0.719403437
3648,0.92061803
3650,0.999414315
3652,0.945138517
3654,0.764858545
3656,0.482435729
3658,0.135435673
3660,-0.229751988
3662,-0.564387099
3664,-0.823557397
3666,-0.972517442
3668,-0.991120666
3670,-0.876670388
3672,-0.644418229
3674,-0.32540095
3676,0.037477876
3678,0.395489538
3680,0.700363523
3682,0.910877014
3684,0.998443665
3686,0.95110983
3688,0.775134857
3690,0.49414896
3692,0.146066589
3694,-0.221906658
3696,-0.560026309
3698,-0.822086304
3700,-0.972562069
3702,-0.99073413
3704,-0.873981652
3706,-0.638091553
3708,-0.315046939
3710,0.051174247
3712,0.410580928
3714,0.713920618
3716,0.919679504
3718,0.999511607
3720,0.942348833
3722,0.755829476
3724,0.465382589
3726,0.11088921
3728,-0.259035122
3730,-0.593386647
3732,-0.846133444
3734,-0.982288688
3736,-0.98287659
3738,-0.847662881
3740,-0.595237167
3742,-0.260238739
3744,0.11088921
3746,0.46682457
3748,0.758084874
3750,0.944258178
3752,0.999219976
3754,0.915217067
3756,0.703777133
3758,0.394168271
3760,0.029524839
3762,-0.33941618
3764,-0.661121986
3766,-0.890535968
3768,-0.995398444
3770,-0.960909738
3772,-0.791755328
3774,-0.51146885
3776,-0.159236757
3778,0.215451491
3780,0.560105735
3782,0.825942904
3784,0.975618034
3786,0.987784142
3788,0.860574095
3790,0.611824696
3792,0.276493309
3794,-0.098112552
3796,-0.459006201
3798,-0.754949943
3800,-0.943973767
3802,-0.999090036
3804,-0.912335185
3806,-0.695832927
3808,-0.380201933
3810,-0.010354185
3812,0.361057601
3814,0.681232925
3816,0.904235092
3818,0.998147393
3820,0.949377702
3822,0.764735007
3824,0.47046639
3826,0.108602138
3828,-0.26892967
3830,-0.608025904
3832,-0.859840741
3834,-0.988125357
3836,-0.974231373
3838,-0.81995167
3840,-0.54741275
3842,-0.195842517
3844,0.184265048
3846,0.537829579
3848,0.813757812
3850,0.971956592
3852,0.989414345
3854,0.863392971
3856,0.611976356
3858,0.271606539
3860,-0.108411522
3862,-0.472749032
3864,-0.768428882
3866,-0.952258004
3868,-0.997255078
3870,-0.896688914
3872,-0.665140632
3874,-0.336167599
3876,0.042076173
3878,0.41433649
3880,0.725963662
3882,0.93125686
3884,0.999919922
3886,0.9216629
3888,0.707852111
3890,0.389758174
3892,0.014188846
3894,-0.36364899
3896,-0.688011413
3898,-0.910877014
3900,-0.999261067
3902,-0.939885572
3904,-0.741337312
3906,-0.432920979
3908,-0.060172375
3910,0.321590771
3912,0.655782421
3914,0.89266323
3916,0.996850784
3918,0.952666922
3920,0.766585115
3922,0.466061322
3924,0.095917857
3926,-0.288724619
3928,-0.630308354
3930,-0.877775044
3932,-0.993938631
3934,-0.961201186
3936,-0.784318751
3938,-0.489641431
3940,-0.121363927
3942,0.265326469
3944,0.612279608
3946,0.867141764
3948,0.991474036
3950,0.966338159
3952,0.795314135
3954,0.504118097
3956,0.136575468
3958,-0.251712249
3960,-0.602071921
3962,-0.861354378
3964,-0.990085163
3966,-0.968593651
3968,-0.799997701
3970,-0.509655254
3972,-0.141702288
3974,0.247998933
3976,0.600003065
3978,0.860671741
3980,0.990085163
3982,0.968306943
3984,0.798441859
3986,0.506434676
3988,0.136670443
3990,-0.254123923
3992,-0.606121263
3994,-0.865177277
3996,-0.991461539
3998,-0.965369434
4000,-0.790700008
4002,-0.494232309
4004,-0.121554255
4006,0.270129905
4008,0.620207637
4010,0.874633135
4012,0.993917533
4014,0.959490518
4016,0.77646573
4018,0.473002464
4020,0.096108718
4022,-0.295784574
4024,-0.641995708
4026,-0.888477066
4028,-0.996827934
4030,-0.950008245
4032,-0.755138529
4034,-0.442403335
4036,-0.060459473
4038,0.331015838
4040,0.670848268
4042,0.905947298
4044,0.999246253
4046,0.935995954
4048,0.725963662
4050,0.401907979
4052,0.014572302
4054,-0.375141862
4056,-0.706089155
4058,-0.925884591
4060,-0.999924702
4062,-0.916295504
4064,-0.688011413
4066,-0.351023452
4068,0.041597223
4070,0.427815082
4072,0.746399179
4074,0.946909582
4076,0.997297505
4078,0.889443056
4080,0.640303482
4082,0.289275315
4084,-0.107839652
4086,-0.487968639
4088,-0.790523893
4090,-0.967122921
4092,-0.98949766
4094,-0.853860122
4096,-0.581672127
4098,-0.216387613
4100,0.183699625
4102,0.554453707
4104,0.836495195
4106,0.984446787
4108,0.974382524
4110,0.807752818
4112,0.511139275
4114,0.132110251
4116,-0.268283217
4118,-0.625532926
4120,-0.882101978
4122,-0.996312612
4124,-0.949588311
4126,-0.749326888
4128,-0.427728423
4130,-0.036711414
4132,0.360342243
4134,0.699199225
4136,0.924575096
4138,0.999886718
4140,0.912648956
4142,0.676869383
4144,0.330834894
4146,-0.069261261
4148,-0.458239433
4150,-0.772523652
4152,-0.960776909
4154,-0.992051129
4156,-0.861013253
4158,-0.58897909
4160,-0.220410662
4162,0.184547737
4164,0.559311239
4166,0.8423826
4168,0.987087304
4170,0.969516596
4172,0.792340598
4174,0.484617678
4176,0.096776707
4178,-0.307028566
4180,-0.660402362
4182,-0.904725791
4184,-0.999535281
4186,-0.928968154
4188,-0.70452596
4190,-0.363202399
4192,0.038435924
4194,0.433871399
4196,0.757396682
4198,0.955112771
4200,0.993949167
4202,0.867332704
4204,0.596084269
4206,0.225364143
4208,-0.183134141
4210,-0.56113781
4212,-0.845519708
4214,-0.988577653
4216,-0.966190003
4218,-0.781933946
4220,-0.466485392
4222,-0.07260839
4224,0.333547773
4226,0.683825517
4228,0.919189382
4230,0.99996441
4232,0.912335185
4234,0.670919365
4236,0.316229584
4238,-0.092004424
4240,-0.484785396
4242,-0.795836905
4244,-0.972248931
4246,-0.984125129
4248,-0.829225763
4250,-0.533619921
4252,-0.147394294
4254,0.264032105
4256,0.630754836
4258,0.890274135
4260,0.99836243
4262,0.936400317
4264,0.714792797
4266,0.37105012
4268,-0.036040742
4270,-0.437237174
4272,-0.763745695
4274,-0.959679383
4276,-0.99131086
4278,-0.853060677
4280,-0.568416722
4282,-0.186149351
4284,0.228258773
4286,0.603601806
4288,0.875190294
4290,0.996229897
4292,0.94563851
4294,0.731936095
4296,0.391876144
4298,-0.015914379
4300,-0.421217845
4302,-0.753754116
4304,-0.955960876
4306,-0.992642944
4308,-0.85728469
4310,-0.573140048
4312,-0.189445229
4314,0.22732524
4316,0.604747764
4318,0.877085178
4320,0.996751173
4322,0.942797138
4324,0.724379287
4326,0.379492429
4328,-0.031824727
4330,-0.437668242
4332,-0.767138912
4334,-0.962460441
4336,-0.989246734
4338,-0.842640825
4340,-0.548134646
4342,-0.157248775
4344,0.261349411
4346,0.634096792
4348,0.895497375
4350,0.999261067
4352,0.926967412
4354,0.69120519
4356,0.333367
4358,-0.083504601
4360,-0.485707524
4362,-0.802178321
4364,-0.976782316
4366,-0.978416541
4368,-0.806620941
4370,-0.491646405
4372,-0.089235524
4374,0.329115321
4376,0.689054335
4378,0.926607323
4380,0.999212386
4382,0.893783985
4384,0.628967655
4386,0.251805035
4388,-0.170489558
4390,-0.56240686
4392,-0.853910021
4394,-0.992689304
4396,-0.953710544
4398,-0.74377746
4400,-0.400327166
4402,0.015147481
4404,0.427988389
4406,0.763993192
4408,0.962746151
4410,0.988198898
4412,0.835600966
4414,0.532321969
4416,0.13287048
4418,-0.290743371
4420,-0.661912871
4422,-0.913548057
4424,-0.999951243
4426,-0.905296759
4428,-0.646541788
4430,-0.270406822
4432,0.154976016
4434,0.552297587
4436,0.849337161
4438,0.992051129
4440,0.954199417
4442,0.7424944
4444,0.395401479
4446,-0.023966155
4448,-0.439133122
4450,-0.774164782
4452,-0.96780212
4454,-0.984429939
4456,-0.820828806
4458,-0.506765318
4460,-0.099639016
4462,0.325944832
4464,0.691759258
4466,0.930556491
4468,0.998351442
4470,0.882417914
4472,0.603983931
4474,0.214046936
4476,-0.215451491
4478,-0.60535843
4480,-0.883543014
4482,-0.998538421
4484,-0.92886165
4486,-0.687245699
4488,-0.318229863
4490,0.109936334
4492,0.517798465
4494,0.829707721
4496,0.987589156
4498,0.961885811
4500,0.757208847
4502,0.41154232
4504,-0.011025264
4506,-0.431624177
4508,-0.771853559
4510,-0.968043001
4512,-0.983437282
4514,-0.814926329
4516,-0.493898888
4518,-0.080255838
4520,0.348598406
4522,0.712172933
4524,0.942252546
4526,0.995453401
4528,0.8615978
4530,0.565652752
4532,0.163116187
4534,-0.270314519
4536,-0.652882409
4538,-0.912413678
4540,-0.999865615
4542,-0.898464103
4544,-0.627251815
4546,-0.237209885
4548,0.197816481
4550,0.59554528
4552,0.880470889
4554,0.998496674
4556,0.927003374
4558,0.679405974
4560,0.302554282
4562,-0.132015217
4564,-0.541542367
4566,-0.848069547
4568,-0.993021048
4570,-0.94856135
4572,-0.722989813
4574,-0.359179334
4576,0.073468949
4578,0.492147242
4580,0.816700573
4582,0.984948016
4584,0.96436185
4586,0.758772224
4588,0.40734381
4590,-0.022432587
4592,-0.448069198
4594,-0.787579016
4596,-0.975575932
4598,-0.975639071
4600,-0.787579016
4602,-0.44746912
4604,-0.020803114
4606,0.409968895
4608,0.761637443
4610,0.966041528
4612,0.9834199
4614,0.810232488
4616,0.479830257
4618,0.056152495
4620,-0.378516497
4622,-0.739726583
4624,-0.957273671
4626,-0.988548736
4628,-0.827345616
4630,-0.504780348
4632,-0.083695677
4634,0.353894532
4636,0.722459719
4638,0.949978306
4640,0.991771238
4642,0.839477263
4644,0.522711088
4646,0.103358782
4648,-0.336348181
4650,-0.710218373
4652,-0.944730635
4654,-0.99361832
4656,-0.847102901
4658,-0.533782077
4660,-0.115271113
4662,0.326126102
4664,0.703368352
4666,0.941866622
4668,0.994434025
4670,0.850448627
4672,0.538152846
4674,0.119270026
4676,-0.323315073
4678,-0.702072345
4680,-0.941640923
4682,-0.994393547
4684,-0.849640663
4686,-0.535969257
4688,-0.115556813
4690,0.327938141
4692,0.706292797
4694,0.944005403
4696,0.993487894
4698,0.844699654
4700,0.527117664
4702,0.104121634
4704,-0.339867053
4706,-0.715998597
4708,-0.948803895
4710,-0.991536386
4712,-0.835390236
4714,-0.511551233
4716,-0.08484207
4718,0.359089857
4720,0.73089002
4722,0.955735487
4724,0.9881548
4726,0.821430717
4728,0.48897253
4730,0.057683989
4732,-0.385427589
4734,-0.750721949
4736,-0.964285709
4738,-0.982788147
4740,-0.802235562
4742,-0.459091376
4744,-0.022624286
4746,0.418520425
4748,0.774771292
4750,0.973753468
4752,0.974726365
4754,0.777310851
4756,0.421565628
4758,-0.020227992
4760,-0.458068994
4762,-0.802521657
4764,-0.983228107
4766,-0.963056613
4768,-0.745952383
4770,-0.376119244
4772,0.070887109
4774,0.503455549
4776,0.832958024
4778,0.991648042
4780,0.946755357
4782,0.707310131
4784,0.322316923
4786,-0.129068563
4788,-0.554054705
4790,-0.865033009
4792,-0.997723067
4794,-0.92461162
4796,-0.660546335
4798,-0.259961017
4800,0.1945261
4802,0.608938891
4804,0.897366893
4806,0.999997569
4808,0.895326628
4810,0.604900464
4812,0.188692072
4814,-0.266712757
4816,-0.666928488
4818,-0.928470477
4820,-0.996820299
4822,-0.857531391
4824,-0.539445124
4826,-0.108792749
4828,0.344821477
4830,0.726490933
4832,0.956409965
4834,0.986387038
4836,0.809895199
4838,0.4637695
4840,0.020227992
4842,-0.42764176
4844,-0.78586269
4846,-0.979221255
4848,-0.966805209
4850,-0.751038543
4852,-0.377185002
4854,0.076241488
4856,0.513773772
4858,0.843053583
4860,0.994564571
4862,0.936097161
4864,0.679827954
4866,0.279716514
4868,-0.179739972
4870,-0.60122954
4872,-0.895497375
4874,-0.999994044
4876,-0.892360541
4878,-0.595237167
4880,-0.171528634
4882,0.288724619
4884,0.68773306
4886,0.940473491
4888,0.992930299
4890,0.833752919
4892,0.496647428
4894,0.053472065
4896,-0.40129336
4898,-0.770449682
4900,-0.974897426
4902,-0.970772141
4904,-0.758709773
4906,-0.384011674
4908,0.073182102
4910,0.514842656
4912,0.846031232
4914,0.995544263
4916,0.93101212
4918,0.666142303
4920,0.257738469
4922,-0.206360955
4924,-0.626056388
4926,-0.910837445
4928,-0.999052863
4930,-0.871454051
4932,-0.555410791
4934,-0.119079645
4936,0.343111026
4938,0.7311517
4940,0.960830067
4942,0.982144685
4944,0.79028897
4946,0.426688208
4948,-0.029716502
4950,-0.479830257
4952,-0.825672563
4954,-0.991771238
4956,-0.941802179
4958,-0.686409503
4960,-0.281188933
4962,0.185584131
4964,0.611976356
4966,0.904644091
4968,0.999490409
4970,0.875514769
4972,0.559708551
4974,0.121078426
4976,-0.344281458
4978,-0.734153281
4980,-0.962901541
4982,-0.980048968
4984,-0.781635036
4986,-0.41110538
4988,0.050120988
4990,0.500387419
4992,0.840465718
4994,0.995165914
4996,0.930134627
4998,0.659538012
5000,0.24298018
5002,-0.227418603
5004,-0.64763822
5006,-0.924502023
5008,-0.996451126
5010,-0.847357554
5012,-0.510067635
5014,-0.059406757
5016,0.404627681
5018,0.778816512
5020,0.979723723
5022,0.962486459
5024,0.73069369
5026,0.335896703
5028,-0.134010677
5030,-0.574160941
5032,-0.88608925
5034,-0.999989848
5036,-0.890143109
5038,-0.580970037
5040,-0.141512473
5042,0.329839485
5044,0.727281038
5046,0.961596891
5048,0.979953578
5050,0.778034126
5052,0.401029897
5054,-0.066391672
5056,-0.518946282
5058,-0.854707331
5060,-0.997806351
5062,-0.91575711
5064,-0.626878403
5066,-0.196218572
5068,0.278887989
5070,0.691066609
5072,0.946909582
5074,0.988272212
5076,0.805599715
5078,0.440080364
5080,-0.025403824
5082,-0.485288442
5084,-0.835021164
5086,-0.994898692
5088,-0.928399243
5090,-0.650409848
5092,-0.224149672
5094,0.253382037
5096,0.673262083
5098,0.939492071
5100,0.991158869
5102,0.816202343
5104,0.45448589
5106,-0.011408735
5108,-0.474859765
5110,-0.829547137
5112,-0.994085296
5114,-0.930486266
5116,-0.653172843
5118,-0.225644356
5120,0.253845733
5122,0.67517384
5124,0.941091032
5126,0.990246115
5128,0.811074537
5130,0.444723342
5132,-0.024349538
5134,-0.488052321
5136,-0.839008074
5138,-0.995984846
5140,-0.92247921
5142,-0.635282202
5144,-0.200822881
5146,0.280452806
5148,0.696727526
5150,0.951316892
5152,0.984964583
5154,0.789642334
5156,0.410493506
5158,-0.064286956
5160,-0.524263153
5162,-0.862181207
5164,-0.99905703
5166,-0.902797052
5168,-0.595622295
5170,-0.149195755
5172,0.332282105
5174,0.736168035
5176,0.967753837
5178,0.972673479
5180,0.74951732
5182,0.350484755
5184,-0.130969763
5186,-0.581828089
5188,-0.896008825
5190,-0.999555514
5192,-0.867857132
5194,-0.531753721
5196,-0.070217665
5198,0.408044163
5200,0.790112702
5202,0.985765289
5204,0.94856135
5206,0.687106396
5208,0.26301477
5210,-0.223495582
5212,-0.657156551
5214,-0.935217461
5216,-0.991561262
5218,-0.812585996
5220,-0.440596835
5222,0.036136553
5224,0.504532039
5226,0.852960605
5228,0.998416816
5230,0.906069036
5232,0.597699622
5234,0.146730474
5236,-0.33941618
5238,-0.744673975
5240,-0.972091705
5242,-0.967098535
5244,-0.73069369
5246,-0.319229472
5248,0.168788842
5250,0.616515663
5252,0.916487387
5254,0.996523385
5256,0.83722995
5258,0.476630673
5260,0.001342233
5262,-0.474437836
5264,-0.836127252
5266,-0.996418773
5268,-0.916525739
5270,-0.61545831
5272,-0.165764109
5274,0.324131473
5276,0.735843514
5278,0.969657385
5280,0.968879077
5282,0.733501976
5284,0.320228726
5286,-0.170772961
5288,-0.620433233
5290,-0.919679504
5292,-0.995535218
5294,-0.829440043
5296,-0.46147457
5298,0.018790159
5300,0.494732302
5302,0.850196353
5304,0.998464979
5306,0.903126644
5308,0.587273215
5310,0.127832529
5312,-0.363023739
5314,-0.765167266
5316,-0.980163139
5318,-0.955141168
5320,-0.696039469
5322,-0.266158308
5324,0.229192096
5326,0.668356014
5328,0.943466411
5330,0.986700535
5332,0.787224413
5334,0.393903919
5336,-0.096490431
5338,-0.563357779
5340,-0.89136316
5342,-0.999502577
5344,-0.860866939
5346,-0.509490269
5348,-0.032112201
5350,0.453375338
5352,0.82680672
5354,0.995553299
5356,0.917596156
5358,0.612052177
5360,0.154502421
5362,-0.341489548
5364,-0.752808276
5366,-0.977089397
5368,-0.958348256
5370,-0.701047535
5372,-0.269022011
5374,0.230125208
5376,0.672056068
5378,0.946415294
5380,0.984514088
5382,0.776646945
5384,0.374608569
5386,-0.121363927
5388,-0.587040394
5390,-0.905784863
5392,-0.997651385
5394,-0.839373052
5396,-0.470381787
5398,0.016777128
5400,0.49988929
5402,0.857482067
5404,0.999440268
5406,0.889880834
5408,0.556128121
5410,0.082166981
5412,-0.41267792
5414,-0.80355007
5416,-0.991610905
5418,-0.929216365
5420,-0.631944435
5422,-0.174644715
5424,0.326941668
5426,0.745824666
5428,0.975890821
5430,0.958512388
5432,0.697964415
5434,0.260146167
5436,-0.243910074
5438,-0.686130569
5440,-0.953912151
5442,-0.979006841
5444,-0.754761295
5446,-0.338153321
5448,0.164818559
5450,0.625906856
5452,0.927290764
5454,0.9919057
5456,0.802979025
5458,0.408656775
5460,-0.090381361
5462,-0.566364096
5464,-0.897451491
5466,-0.998480868
5468,-0.84341434
5470,-0.471819448
5472,0.021090672
5474,0.508747606
5476,0.865657654
5478,0.999934918
5480,0.87676262
5482,0.527687855
5484,0.042459325
5486,-0.453887988
5488,-0.833170165
5490,-0.99740213
5492,-0.903907294
5494,-0.576670106
5496,-0.100115988
5498,0.402434651
5500,0.800974556
5502,0.991942181
5504,0.925703376
5506,0.619229464
5508,0.151849635
5510,-0.355149584
5512,-0.769899319
5514,-0.984497276
5516,-0.942861043
5518,-0.655637649
5520,-0.19744055
5522,0.31240697
5524,0.740822342
5526,0.975953557
5528,0.956185702
5530,0.686409503
5532,0.237023606
5534,-0.274465698
5536,-0.7143233
5538,-0.967025323
5540,-0.966288809
5542,-0.712038313
5544,-0.270776011
5546,0.241770984
5548,0.69085869
5550,0.958403002
5552,0.973797093
5554,0.732784762
5556,0.298622365
5558,-0.214327882
5560,-0.670990455
5562,-0.950605182
5564,-0.979240693
5566,-0.749072883
5568,-0.320864429
5570,0.192456737
5572,0.654913428
5574,0.94403703
5576,0.983000032
5578,0.761264558
5580,0.337431414
5582,-0.176154915
5584,-0.643024231
5586,-0.939097327
5588,-0.985441097
5590,-0.769470862
5592,-0.348508545
5594,0.165385907
5596,0.63535624
5598,0.935962201
5600,0.986762799
5602,0.773982691
5604,0.354253183
5606,-0.160372457
5608,-0.63216732
5610,-0.93484353
5612,-0.987118001
5614,-0.774771292
5616,-0.354522138
5618,0.160940228
5620,0.633429343
5622,0.935759503
5624,0.98655991
5626,0.771975458
5628,0.349496844
5630,-0.167276672
5632,-0.639050705
5634,-0.938635221
5636,-0.984997691
5638,-0.765414116
5640,-0.338965229
5642,0.179174067
5644,0.649098045
5646,0.943402836
5648,0.982306648
5650,0.755012812
5652,0.323042886
5654,-0.1967826
5656,-0.66327721
5658,-0.949768492
5660,-0.97819807
5662,-0.740629116
5664,-0.301457517
5666,0.219943057
5668,0.681513619
5670,0.957467531
5672,0.972360967
5674,0.721862854
5676,0.274281309
5678,-0.248463298
5680,-0.703368352
5682,-0.966016751
5684,-0.964311098
5686,-0.698513476
5688,-0.241212767
5690,0.282384786
5692,0.72859574
5694,0.974940102
5696,0.953566276
5698,0.670065801
5700,0.202231482
5702,-0.321318415
5704,-0.756582277
5706,-0.9835587
5708,-0.939459224
5710,-0.636244246
5712,-0.157343456
5714,0.365166775
5716,0.78686955
5718,0.991171585
5720,0.921365043
5722,0.596469096
5724,0.106409821
5726,-0.413376433
5728,-0.81863235
5730,-0.996903779
5732,-0.898464103
5734,-0.550457973
5736,-0.049354947
5738,0.465637146
5740,0.851153953
5742,0.999827034
5744,0.870039731
5746,0.497645666
5748,-0.013517794
5750,-0.521157287
5752,-0.883363339
5754,-0.998887706
5756,-0.835179384
5758,-0.437840641
5760,0.082166981
5762,0.579251996
5764,0.914248604
5766,0.992953041
5768,0.793158752
5770,0.370693975
5772,-0.1560178
5774,-0.639050705
5776,-0.942477093
5778,-0.980841352
5780,-0.743072115
5782,-0.295967737
5784,0.234694383
5786,0.699267765
5788,0.966731677
5790,0.961280486
5792,0.68431504
5794,0.213859628
5796,-0.317229899
5798,-0.758709773
5800,-0.985441097
5802,-0.933061791
5804,-0.616138164
5806,-0.124408634
5808,0.402785691
5810,0.815703506
5812,0.997023225
5814,0.894941967
5816,0.538233651
5818,0.028279
5820,-0.489892195
5822,-0.868618214
5824,-0.999754769
5826,-0.845724411
5828,-0.450296292
5830,0.073947014
5832,0.57713997
5834,0.915410129
5836,0.99191787
5838,0.784497146
5840,0.352279957
5842,-0.180965893
5844,-0.662487597
5846,-0.954055894
5848,-0.97177594
5850,-0.710353347
5852,-0.244746787
5854,0.291385431
5856,0.743841541
5858,0.982252741
5860,0.937739242
5862,0.62291139
5864,0.12830795
5866,-0.40339987
5868,-0.818797502
5870,-0.997735981
5872,-0.888301006
5874,-0.521975293
5876,-0.00441018
5878,0.514513854
5880,0.884528902
5882,0.998205267
5884,0.822359145
5886,0.407781559
5888,-0.125264748
5890,-0.622161091
5892,-0.938204609
5894,-0.981471158
5896,-0.739081102
5898,-0.281372939
5900,0.25847947
5902,0.723056045
5904,0.976843894
5906,0.945576132
5908,0.638091553
5910,0.144074538
5912,-0.392140745
5914,-0.81381353
5916,-0.997395219
5918,-0.888872721
5920,-0.519847483
5922,0.001725728
5924,0.522874545
5926,0.890753937
5928,0.997030612
5930,0.810344858
5932,0.385339121
5934,-0.153176166
5936,-0.646761181
5938,-0.949918403
5940,-0.973205137
5942,-0.709543113
5944,-0.23637156
5946,0.306663571
5948,0.759209189
5950,0.987528852
5952,0.923879533
5954,0.586807523
5956,0.075954701
5958,-0.457557575
5960,-0.855552269
5962,-0.999972039
5964,-0.847662881
5966,-0.443692595
5968,0.092195357
5970,0.600846419
5972,0.930942118
5974,0.984074042
5976,0.744225885
5978,0.28266069
5980,-0.263384744
5982,-0.73095545
5984,-0.980503706
5986,-0.937405803
5988,-0.61424855
5990,-0.107363066
5992,0.431710658
5994,0.841762069
5996,0.999871828
5998,0.858467058
6000,0.459687486
6002,-0.077006223
6004,-0.590759702
6006,-0.927290764
6008,-0.985310406
6010,-0.747164331
6012,-0.284223703
6014,0.264309509
6016,0.733501976
6018,0.981745699
6020,0.934160993
6022,0.604824117
6024,0.092863594
6026,-0.447297632
6028,-0.852409649
6030,-0.999976832
6032,-0.845161179
6034,-0.434562311
6036,0.107744337
6038,0.617571905
6040,0.940277829
6042,0.977898401
6044,0.718737174
6046,0.241305808
6048,-0.309582264
6050,-0.766461972
6052,-0.990392502
6054,-0.913001307
6056,-0.557561539
6058,-0.032208025
6060,0.503124164
6062,0.885109624
6064,0.997133074
6066,0.804689945
6068,0.366415987
6070,-0.183982344
6072,-0.678279598
6074,-0.965143965
6076,-0.956549844
6078,-0.654913428
6080,-0.152512935
6082,0.396809987
6084,0.82453506
6086,0.999204759
6088,0.866950696
6090,0.468180596
6092,-0.074711883
6094,-0.594697757
6096,-0.931745082
6098,-0.981854946
6100,-0.729383276
6102,-0.251897818
6104,0.303467947
6106,0.765228989
6108,0.990747147
6110,0.910123768
6112,0.54797426
6114,0.016297824
6116,-0.520666254
6118,-0.896434128
6120,-0.994484418
6122,-0.78414029
6124,-0.33047297
6126,0.22592455
6128,0.712240234
6130,0.977374184
6132,0.938668285
6134,0.607873661
6136,0.087803063
6138,-0.459772627
6140,-0.864165897
6142,-0.999249971
6144,-0.822631796
6146,-0.389140044
6148,0.165953201
6150,0.66935382
6152,0.963596853
6154,0.956437959
6156,0.649899932
6158,0.139803901
6160,-0.414249231
6162,-0.838590493
6164,-0.999965214
6166,-0.847510252
6168,-0.428854684
6170,0.12459889
6172,0.639124445
6174,0.952637771
6176,0.966461378
6178,0.675951408
6180,0.172378646
6182,-0.385692972
6184,-0.822195463
6186,-0.999350321
6188,-0.861013253
6190,-0.450638674
6192,0.102309761
6194,0.623061382
6196,0.946724485
6198,0.970726103
6200,0.687245699
6202,0.185866749
6204,-0.374608569
6206,-0.816368487
6208,-0.999010686
6210,-0.864358811
6212,-0.454998214
6214,0.099257422
6216,0.621935889
6218,0.946847918
6220,0.970217331
6222,0.684384947
6224,0.180211513
6226,-0.38153165
6228,-0.821649367
6230,-0.999437056
6232,-0.857925703
6234,-0.442059378
6236,0.115366348
6238,0.635948338
6240,0.953016058
6242,0.964791807
6244,0.667285599
6246,0.15563899
6248,-0.406117615
6250,-0.837544384
6252,-0.999994687
6254,-0.841036708
6256,-0.41145494
6258,0.150522831
6260,0.664281104
6262,0.964107737
6264,0.953248114
6266,0.634911921
6268,0.111651437
6270,-0.447812047
6272,-0.862714994
6274,-0.99892802
6276,-0.812138724
6278,-0.36248768
6280,0.20457822
6282,0.705545824
6284,0.977958496
6286,0.933371829
6288,0.58595325
6290,0.048205831
6292,-0.505276842
6294,-0.894727978
6296,-0.993367181
6298,-0.76891948
6300,-0.294135625
6302,0.276585444
6304,0.757271465
6306,0.991222358
6308,0.901929348
6310,0.518208507
6312,-0.034699348
6314,-0.576513442
6316,-0.929958487
6318,-0.979357134
6320,-0.708326002
6322,-0.205235097
6324,0.36507752
6326,0.815980712
6328,0.999367483
6330,0.854906344
6332,0.429720585
6334,-0.136670443
6336,-0.658312021
6338,-0.963596853
6340,-0.951994222
6342,-0.627027785
6344,-0.095440687
6346,0.467672215
6348,0.87676262
6350,0.996735711
6352,0.787815273
6354,0.318684274
6356,-0.255885302
6358,-0.745952383
6360,-0.989442153
6362,-0.905581632
6364,-0.521893514
6366,0.034795164
6368,0.580111339
6370,0.933130748
6372,0.97663832
6374,0.695970628
